match_row_id,estimated_match_date,player,age,rank,minutes,tourney_id,surface,opponent,opponent_age,opponent_rank,opponent_hand,round_num,player_ioc,target_city,sets_dropped_this_match,is_extreme_heat,is_hot_weather,is_windy_weather,match_won,injury_loss,retirement_or_wo,match_year,avg_career_rank,career_high_rank,career_high_date,days_since_career_high,previous_match_date,days_since_last_match,time_on_court_last_match,time_on_court_this_tournament,matches_on_surface_this_season,surface_win_pct,surface_win_streak,win_pct_against_opponent_hand,h2h_wins,h2h_total_matches,h2h_win_pct,main_draw_wins_last_tournament,tourney_ioc,is_home_ground,last_injury_date,days_since_last_injury,sets_dropped_this_tournament,beaten_opponent_rank,best_win_this_tournament,best_win_last_30_days,extreme_heat_win_pct,hot_weather_win_pct,windy_weather_win_pct
27274,2022-03-12,Jannik Sinner,20.556,10.0,88,2022-404,Hard,Laslo Djere,26.762,52.0,R,5.0,ITA,Indian Wells,0,0,0,0,1,0.0,,2022,65.75172413793103,9.0,2021-11-04,128.0,2022-02-26,14.0,84.0,0.0,11.0,0.7,0.0,0.6744186046511628,0.0,2,0.0,1.0,USA,0,,9999.0,0.0,52.0,2000.0,43.0,0.6666666666666666,0.6535433070866141,0.6171875
27299,2022-03-15,Jannik Sinner,20.556,10.0,157,2022-404,Hard,Benjamin Bonzi,25.741,62.0,R,6.0,ITA,Indian Wells,1,0,0,0,1,0.0,,2022,65.36986301369863,9.0,2021-11-04,131.0,2022-03-12,3.0,88.0,88.0,12.0,0.7029702970297029,1.0,0.676923076923077,1.0,1,1.0,6.0,USA,0,,9999.0,0.0,62.0,52.0,43.0,0.6693548387096774,0.65625,0.6201550387596899
27303,2022-03-16,Jannik Sinner,20.556,10.0,0,2022-404,Hard,Nick Kyrgios,26.861,132.0,R,7.0,ITA,Indian Wells,0,0,0,0,0,,True,2022,64.99319727891157,9.0,2021-11-04,132.0,2022-03-15,1.0,157.0,245.0,13.0,0.7058823529411765,2.0,0.6793893129770993,0.0,0,0.5,6.0,USA,0,,9999.0,1.0,,52.0,43.0,0.672,0.6589147286821705,0.6230769230769231
27392,2022-03-25,Jannik Sinner,20.594,11.0,160,2022-403,Hard,Emil Ruusuvuori,22.968,71.0,R,5.0,ITA,Miami,1,0,0,0,1,0.0,,2022,64.62837837837837,9.0,2021-11-04,141.0,2022-03-16,9.0,0.0,0.0,14.0,0.6990291262135923,0.0,0.6742424242424242,2.0,2,1.0,5.0,USA,0,,9999.0,0.0,71.0,2000.0,52.0,0.6666666666666666,0.6538461538461539,0.6183206106870229
27416,2022-03-28,Jannik Sinner,20.594,11.0,191,2022-403,Hard,Pablo Carreno Busta,30.691,19.0,R,6.0,ITA,Miami,1,0,0,0,1,0.0,,2022,64.26845637583892,9.0,2021-11-04,144.0,2022-03-25,3.0,160.0,160.0,15.0,0.7019230769230769,1.0,0.6766917293233082,0.0,1,0.0,5.0,USA,0,,9999.0,1.0,19.0,71.0,52.0,0.6692913385826772,0.6564885496183206,0.6212121212121212
27440,2022-03-30,Jannik Sinner,20.594,11.0,99,2022-403,Hard,Nick Kyrgios,26.899,102.0,R,7.0,ITA,Miami,0,0,0,1,1,0.0,,2022,63.913333333333334,9.0,2021-11-04,146.0,2022-03-28,2.0,191.0,351.0,16.0,0.7047619047619048,2.0,0.6791044776119403,0.0,1,0.0,5.0,USA,0,,9999.0,2.0,102.0,19.0,19.0,0.671875,0.6590909090909091,1.0
27437,2022-03-30,Jannik Sinner,20.594,11.0,22,2022-403,Hard,Francisco Cerundolo,23.603,103.0,R,8.0,ITA,Miami,2,0,0,1,0,,True,2022,63.562913907284766,9.0,2021-11-04,146.0,2022-03-30,0.0,99.0,450.0,17.0,0.7075471698113207,3.0,0.6814814814814815,0.0,0,0.5,5.0,USA,0,,9999.0,2.0,,19.0,19.0,0.6744186046511628,0.6616541353383458,1.0
27554,2022-04-11,Jannik Sinner,20.652,12.0,147,2022-410,Clay,Borna Coric,25.405,198.0,R,5.0,ITA,Monte Carlo,1,0,0,0,1,0.0,,2022,63.223684210526315,9.0,2021-11-04,158.0,2022-03-30,12.0,22.0,0.0,0.0,0.6216216216216216,0.0,0.6764705882352942,0.0,0,0.5,3.0,MON,0,,9999.0,0.0,198.0,2000.0,19.0,0.6692307692307692,0.6567164179104478,0.6240601503759399
27581,2022-04-14,Jannik Sinner,20.652,12.0,103,2022-410,Clay,Emil Ruusuvuori,23.025,81.0,R,6.0,ITA,Monte Carlo,0,0,0,0,1,0.0,,2022,62.888888888888886,9.0,2021-11-04,161.0,2022-04-11,3.0,147.0,147.0,1.0,0.631578947368421,1.0,0.6788321167883211,3.0,3,1.0,2.0,MON,0,,9999.0,1.0,81.0,198.0,19.0,0.6717557251908397,0.6592592592592592,0.6268656716417911
27593,2022-04-15,Jannik Sinner,20.652,12.0,140,2022-410,Clay,Andrey Rublev,24.474,8.0,R,7.0,ITA,Monte Carlo,1,0,0,0,1,0.0,,2022,62.55844155844156,9.0,2021-11-04,162.0,2022-04-14,1.0,103.0,250.0,2.0,0.6410256410256411,2.0,0.6811594202898551,1.0,2,0.5,2.0,MON,0,,9999.0,1.0,8.0,81.0,19.0,0.6742424242424242,0.6617647058823529,0.6296296296296297
27620,2022-04-16,Jannik Sinner,20.652,12.0,187,2022-410,Clay,Alexander Zverev,24.975,3.0,R,8.0,ITA,Monte Carlo,2,0,0,0,0,,False,2022,62.23225806451613,9.0,2021-11-04,163.0,2022-04-15,1.0,140.0,390.0,3.0,0.65,3.0,0.6834532374100719,1.0,3,0.3333333333333333,0.0,MON,0,,9999.0,2.0,,8.0,8.0,0.6766917293233082,0.6642335766423357,0.6323529411764706
27813,2022-05-02,Jannik Sinner,20.709,12.0,180,2022-1536,Clay,Tommy Paul,24.958,35.0,R,5.0,ITA,Madrid,1,0,0,0,1,0.0,,2022,61.91025641025641,9.0,2021-11-04,179.0,2022-04-16,16.0,187.0,0.0,4.0,0.6341463414634146,0.0,0.6785714285714286,0.0,0,0.5,5.0,ESP,0,,9999.0,0.0,35.0,2000.0,8.0,0.6716417910447762,0.6594202898550725,0.6277372262773723
27842,2022-05-05,Jannik Sinner,20.709,12.0,74,2022-1536,Clay,Alex de Minaur,23.203,22.0,R,6.0,ITA,Madrid,0,0,0,0,1,0.0,,2022,61.59235668789809,9.0,2021-11-04,182.0,2022-05-02,3.0,180.0,180.0,5.0,0.6428571428571429,1.0,0.6808510638297872,3.0,3,1.0,2.0,ESP,0,,9999.0,1.0,22.0,35.0,8.0,0.674074074074074,0.6618705035971223,0.6304347826086957
27853,2022-05-06,Jannik Sinner,20.709,12.0,79,2022-1536,Clay,Felix Auger-Aliassime,21.73,10.0,R,7.0,ITA,Madrid,2,0,0,0,0,,False,2022,61.278481012658226,9.0,2021-11-04,183.0,2022-05-05,1.0,74.0,254.0,6.0,0.6511627906976745,2.0,0.6830985915492958,0.0,0,0.5,0.0,ESP,0,,9999.0,1.0,,22.0,8.0,0.6764705882352942,0.6642857142857143,0.6330935251798561
27898,2022-05-10,Jannik Sinner,20.728,13.0,84,2022-416,Clay,Pedro Martinez,25.035,40.0,R,5.0,ITA,Rome,0,0,0,0,1,0.0,,2022,60.9748427672956,9.0,2021-11-04,187.0,2022-05-06,4.0,79.0,0.0,7.0,0.6363636363636364,0.0,0.6783216783216783,0.0,0,0.5,0.0,ITA,1,,9999.0,0.0,40.0,2000.0,8.0,0.6715328467153284,0.6595744680851063,0.6285714285714286
27919,2022-05-12,Jannik Sinner,20.728,13.0,123,2022-416,Clay,Fabio Fognini,34.96,57.0,R,6.0,ITA,Rome,1,0,0,0,1,0.0,,2022,60.675,9.0,2021-11-04,189.0,2022-05-10,2.0,84.0,84.0,8.0,0.6444444444444445,1.0,0.6805555555555556,0.0,0,0.5,0.0,ITA,1,,9999.0,0.0,57.0,40.0,8.0,0.6739130434782609,0.6619718309859155,0.6312056737588653
27932,2022-05-13,Jannik Sinner,20.728,13.0,101,2022-416,Clay,Filip Krajinovic,30.196,54.0,R,7.0,ITA,Rome,0,0,0,0,1,0.0,,2022,60.37888198757764,9.0,2021-11-04,190.0,2022-05-12,1.0,123.0,207.0,9.0,0.6521739130434783,2.0,0.6827586206896552,1.0,1,1.0,0.0,ITA,1,,9999.0,1.0,54.0,40.0,8.0,0.6762589928057554,0.6643356643356644,0.6338028169014085
27949,2022-05-14,Jannik Sinner,20.728,13.0,147,2022-416,Clay,Stefanos Tsitsipas,23.74,5.0,R,8.0,ITA,Rome,2,0,0,0,0,,False,2022,60.08641975308642,9.0,2021-11-04,191.0,2022-05-13,1.0,101.0,308.0,10.0,0.6595744680851063,3.0,0.684931506849315,1.0,4,0.25,3.0,ITA,1,,9999.0,1.0,,40.0,8.0,0.6785714285714286,0.6666666666666666,0.6363636363636364
28184,2022-05-29,Jannik Sinner,20.767,12.0,0,2022-520,Clay,Bjorn Fratangelo,28.843,185.0,R,4.0,ITA,Paris,0,0,0,0,1,0.0,,2022,59.79141104294479,9.0,2021-11-04,206.0,2022-05-14,15.0,147.0,0.0,11.0,0.6458333333333334,0.0,0.6802721088435374,0.0,0,0.5,0.0,FRA,0,,9999.0,0.0,185.0,2000.0,22.0,0.6737588652482269,0.6620689655172414,0.6319444444444444
28224,2022-06-02,Jannik Sinner,20.767,12.0,0,2022-520,Clay,Roberto Carballes Baena,29.166,89.0,R,5.0,ITA,Paris,1,0,0,0,1,0.0,,2022,59.5,9.0,2021-11-04,210.0,2022-05-29,4.0,0.0,0.0,12.0,0.6530612244897959,1.0,0.6824324324324325,0.0,0,0.5,1.0,FRA,0,,9999.0,0.0,89.0,185.0,22.0,0.676056338028169,0.6643835616438356,0.6344827586206897
28258,2022-06-04,Jannik Sinner,20.767,12.0,0,2022-520,Clay,Mackenzie McDonald,27.102,60.0,R,6.0,ITA,Paris,0,1,0,0,1,0.0,,2022,59.21212121212121,9.0,2021-11-04,212.0,2022-06-02,2.0,0.0,0.0,13.0,0.66,2.0,0.6845637583892618,1.0,1,1.0,3.0,FRA,0,,9999.0,1.0,60.0,89.0,22.0,0.6190476190476191,0.6666666666666666,0.636986301369863
28264,2022-06-05,Jannik Sinner,20.767,12.0,0,2022-520,Clay,Andrey Rublev,24.589,7.0,R,7.0,ITA,Paris,3,0,0,0,0,,True,2022,58.9277108433735,9.0,2021-11-04,213.0,2022-06-04,1.0,0.0,0.0,14.0,0.6666666666666666,3.0,0.6866666666666666,2.0,3,0.6666666666666666,3.0,FRA,0,,9999.0,1.0,,60.0,40.0,0.6783216783216783,0.668918918918919,0.6394557823129252
28473,2022-06-23,Jannik Sinner,20.843,13.0,124,2022-741,Grass,Tommy Paul,25.092,35.0,R,7.0,ITA,Eastbourne,2,0,0,0,0,,False,2022,58.65269461077844,9.0,2021-11-04,231.0,2022-06-05,18.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.6821192052980133,1.0,1,1.0,3.0,GBR,0,,9999.0,0.0,,2000.0,60.0,0.6736111111111112,0.6644295302013423,0.6351351351351351
28613,2022-06-27,Jannik Sinner,20.862,13.0,161,2022-540,Grass,Stan Wawrinka,37.248,267.0,R,4.0,ITA,London,1,0,0,0,1,0.0,,2022,58.38095238095238,9.0,2021-11-04,235.0,2022-06-23,4.0,124.0,0.0,1.0,0.25,0.0,0.6776315789473685,0.0,2,0.0,1.0,GBR,0,,9999.0,0.0,267.0,2000.0,60.0,0.6689655172413793,0.66,0.6308724832214765
28674,2022-07-04,Jannik Sinner,20.862,13.0,183,2022-540,Grass,Mikael Ymer,23.797,88.0,R,5.0,ITA,London,1,0,0,0,1,0.0,,2022,58.112426035502956,9.0,2021-11-04,242.0,2022-06-27,7.0,161.0,161.0,2.0,0.3333333333333333,1.0,0.6797385620915033,2.0,3,0.6666666666666666,1.0,GBR,0,,9999.0,1.0,88.0,267.0,60.0,0.6712328767123288,0.6622516556291391,0.6333333333333333
28702,2022-07-07,Jannik Sinner,20.862,13.0,140,2022-540,Grass,John Isner,37.169,24.0,R,6.0,ITA,London,0,0,0,0,1,0.0,,2022,57.84705882352941,9.0,2021-11-04,245.0,2022-07-04,3.0,183.0,344.0,3.0,0.4,2.0,0.6818181818181818,1.0,2,0.5,1.0,GBR,0,,9999.0,2.0,24.0,88.0,88.0,0.673469387755102,0.6644736842105263,0.6357615894039735
28728,2022-07-09,Jannik Sinner,20.862,13.0,215,2022-540,Grass,Carlos Alcaraz,19.146,7.0,R,7.0,ITA,London,1,0,0,0,1,0.0,,2022,57.58479532163743,9.0,2021-11-04,247.0,2022-07-07,2.0,140.0,484.0,4.0,0.45454545454545453,3.0,0.6838709677419355,0.0,1,0.0,1.0,GBR,0,,9999.0,2.0,7.0,24.0,24.0,0.6756756756756757,0.6666666666666666,0.6381578947368421
28745,2022-07-10,Jannik Sinner,20.862,13.0,215,2022-540,Grass,Novak Djokovic,35.099,3.0,R,8.0,ITA,London,3,0,0,0,0,,False,2022,57.325581395348834,9.0,2021-11-04,248.0,2022-07-09,1.0,215.0,699.0,5.0,0.5,4.0,0.6858974358974359,0.0,1,0.0,1.0,GBR,0,,9999.0,3.0,,7.0,7.0,0.6778523489932886,0.6688311688311688,0.6405228758169934
28964,2022-07-27,Jannik Sinner,20.939,10.0,116,2022-439,Clay,Jaume Munar,25.221,59.0,R,7.0,ITA,Umag,0,1,1,0,1,0.0,,2022,57.052023121387286,9.0,2021-11-04,265.0,2022-07-10,17.0,215.0,0.0,15.0,0.6538461538461539,0.0,0.6815286624203821,0.0,0,0.5,1.0,CRO,0,,9999.0,0.0,59.0,2000.0,7.0,0.6363636363636364,0.7058823529411765,0.6363636363636364
28996,2022-07-29,Jannik Sinner,20.939,10.0,138,2022-439,Clay,Roberto Carballes Baena,29.339,86.0,R,8.0,ITA,Umag,0,1,1,0,1,0.0,,2022,56.7816091954023,9.0,2021-11-04,267.0,2022-07-27,2.0,116.0,116.0,16.0,0.660377358490566,1.0,0.6835443037974683,1.0,1,1.0,1.0,CRO,0,,9999.0,0.0,86.0,59.0,7.0,0.6521739130434783,0.7222222222222222,0.6387096774193548
29016,2022-07-30,Jannik Sinner,20.939,10.0,86,2022-439,Clay,Franco Agamenone,29.276,136.0,R,9.0,ITA,Umag,0,0,0,0,1,0.0,,2022,56.51428571428571,9.0,2021-11-04,268.0,2022-07-29,1.0,138.0,254.0,17.0,0.6666666666666666,2.0,0.6855345911949685,0.0,0,0.5,1.0,CRO,0,,9999.0,0.0,136.0,59.0,7.0,0.6733333333333333,0.6645161290322581,0.6410256410256411
29041,2022-07-31,Jannik Sinner,20.939,10.0,145,2022-439,Clay,Carlos Alcaraz,19.222,5.0,R,11.0,ITA,Umag,1,0,1,0,1,0.0,,2022,56.25,9.0,2021-11-04,269.0,2022-07-30,1.0,86.0,340.0,18.0,0.6727272727272727,3.0,0.6875,1.0,2,0.5,1.0,CRO,0,,9999.0,0.0,5.0,59.0,7.0,0.6754966887417219,0.7368421052631579,0.643312101910828
29169,2022-08-11,Jannik Sinner,20.977,12.0,125,2022-421,Hard,Adrian Mannarino,34.108,70.0,L,6.0,ITA,Toronto,1,0,0,1,1,0.0,,2022,56.0,9.0,2021-11-04,280.0,2022-07-31,11.0,145.0,0.0,18.0,0.7009345794392523,0.0,0.5333333333333333,1.0,1,1.0,6.0,CAN,0,,9999.0,0.0,70.0,2000.0,5.0,0.6776315789473685,0.6666666666666666,0.9444444444444444
29191,2022-08-12,Jannik Sinner,20.977,12.0,84,2022-421,Hard,Pablo Carreno Busta,31.075,23.0,R,7.0,ITA,Toronto,2,0,0,0,0,,False,2022,55.752808988764045,9.0,2021-11-04,281.0,2022-08-11,1.0,125.0,125.0,19.0,0.7037037037037037,1.0,0.6894409937888198,1.0,2,0.5,1.0,CAN,0,,9999.0,1.0,,70.0,5.0,0.6797385620915033,0.6687898089171974,0.6455696202531646
29222,2022-08-15,Jannik Sinner,20.997,12.0,194,2022-422,Hard,Thanasi Kokkinakis,26.346,75.0,R,5.0,ITA,Cincinnati,1,0,0,0,1,0.0,,2022,55.50837988826816,9.0,2021-11-04,284.0,2022-08-12,3.0,84.0,0.0,20.0,0.6972477064220184,0.0,0.6851851851851852,0.0,0,0.5,1.0,USA,0,,9999.0,0.0,75.0,2000.0,5.0,0.6753246753246753,0.6645569620253164,0.6415094339622641
29250,2022-08-18,Jannik Sinner,20.997,12.0,75,2022-422,Hard,Miomir Kecmanovic,22.957,36.0,R,6.0,ITA,Cincinnati,0,0,0,0,1,0.0,,2022,55.266666666666666,9.0,2021-11-04,287.0,2022-08-15,3.0,194.0,194.0,21.0,0.7,1.0,0.6871165644171779,2.0,2,1.0,2.0,USA,0,,9999.0,1.0,36.0,75.0,5.0,0.6774193548387096,0.6666666666666666,0.64375
29261,2022-08-19,Jannik Sinner,20.997,12.0,146,2022-422,Hard,Felix Auger-Aliassime,22.018,9.0,R,7.0,ITA,Cincinnati,2,1,0,0,0,,False,2022,55.027624309392266,9.0,2021-11-04,288.0,2022-08-18,1.0,75.0,269.0,22.0,0.7027027027027027,2.0,0.6890243902439024,0.0,1,0.0,2.0,USA,0,,9999.0,1.0,,36.0,5.0,0.6666666666666666,0.66875,0.6459627329192547
29482,2022-09-02,Jannik Sinner,21.035,13.0,215,2022-560,Hard,Daniel Altmaier,23.962,93.0,R,4.0,ITA,New York,2,0,0,0,1,0.0,,2022,54.7967032967033,9.0,2021-11-04,302.0,2022-08-19,14.0,146.0,0.0,23.0,0.6964285714285714,0.0,0.6848484848484848,0.0,0,0.5,1.0,USA,0,,9999.0,0.0,93.0,2000.0,36.0,0.6794871794871795,0.6645962732919255,0.6419753086419753
29523,2022-09-07,Jannik Sinner,21.035,13.0,144,2022-560,Hard,Christopher Eubanks,26.316,145.0,R,5.0,ITA,New York,0,0,0,1,1,0.0,,2022,54.568306010928964,9.0,2021-11-04,307.0,2022-09-02,5.0,215.0,215.0,24.0,0.6991150442477876,1.0,0.6867469879518072,0.0,0,0.5,4.0,USA,0,,9999.0,2.0,145.0,93.0,36.0,0.6815286624203821,0.6666666666666666,0.9473684210526315
29548,2022-09-09,Jannik Sinner,21.035,13.0,179,2022-560,Hard,Brandon Nakashima,21.07,69.0,R,6.0,ITA,New York,1,0,0,0,1,0.0,,2022,54.34239130434783,9.0,2021-11-04,309.0,2022-09-07,2.0,144.0,359.0,25.0,0.7017543859649122,2.0,0.688622754491018,0.0,0,0.5,4.0,USA,0,,9999.0,2.0,69.0,93.0,36.0,0.6835443037974683,0.6687116564417178,0.6441717791411042
29557,2022-09-10,Jannik Sinner,21.035,13.0,228,2022-560,Hard,Ilya Ivashka,28.509,73.0,R,7.0,ITA,New York,2,0,0,0,1,0.0,,2022,54.11891891891892,9.0,2021-11-04,310.0,2022-09-09,1.0,179.0,538.0,26.0,0.7043478260869566,3.0,0.6904761904761905,0.0,0,0.5,4.0,USA,0,,9999.0,3.0,73.0,69.0,36.0,0.6855345911949685,0.6707317073170732,0.6463414634146342
29568,2022-09-11,Jannik Sinner,21.035,13.0,315,2022-560,Hard,Carlos Alcaraz,19.318,4.0,R,8.0,ITA,New York,3,0,0,0,0,,False,2022,53.89784946236559,9.0,2021-11-04,311.0,2022-09-10,1.0,228.0,766.0,27.0,0.7068965517241379,4.0,0.6923076923076923,2.0,3,0.6666666666666666,4.0,USA,0,,9999.0,5.0,,69.0,36.0,0.6875,0.6727272727272727,0.6484848484848484
29750,2022-09-30,Jannik Sinner,21.112,10.0,85,2022-7434,Hard,Nuno Borges,25.599,93.0,R,7.0,ITA,Sofia,0,0,0,0,1,0.0,,2022,53.663101604278076,9.0,2021-11-04,330.0,2022-09-11,19.0,315.0,0.0,28.0,0.7008547008547008,0.0,0.6882352941176471,0.0,0,0.5,3.0,BUL,0,,9999.0,0.0,93.0,2000.0,69.0,0.6832298136645962,0.6686746987951807,0.6445783132530121
29770,2022-10-01,Jannik Sinner,21.112,10.0,80,2022-7434,Hard,Aleksandar Vukic,26.472,144.0,R,8.0,ITA,Sofia,0,0,0,0,1,0.0,,2022,53.430851063829785,9.0,2021-11-04,331.0,2022-09-30,1.0,85.0,85.0,29.0,0.7033898305084746,1.0,0.6900584795321637,1.0,1,1.0,4.0,BUL,0,,9999.0,0.0,144.0,93.0,69.0,0.6851851851851852,0.6706586826347305,0.6467065868263473
29759,2022-10-01,Jannik Sinner,21.112,10.0,149,2022-7434,Hard,Holger Rune,19.411,31.0,R,9.0,ITA,Sofia,2,0,0,0,0,,True,2022,53.2010582010582,9.0,2021-11-04,331.0,2022-10-01,0.0,80.0,165.0,30.0,0.7058823529411765,2.0,0.6918604651162791,0.0,0,0.5,2.0,BUL,0,,9999.0,0.0,,93.0,69.0,0.6871165644171779,0.6726190476190477,0.6488095238095238
30101,2022-10-26,Jannik Sinner,21.188,12.0,73,2022-337,Hard,Cristian Garin,26.401,86.0,R,6.0,ITA,Vienna,0,0,0,0,1,0.0,,2022,52.98421052631579,9.0,2021-11-04,356.0,2022-10-01,25.0,149.0,0.0,31.0,0.7,0.0,0.6878612716763006,0.0,0,0.5,1.0,AUT,0,,9999.0,0.0,86.0,2000.0,93.0,0.6829268292682927,0.6686390532544378,0.6449704142011834
30126,2022-10-29,Jannik Sinner,21.188,12.0,89,2022-337,Hard,Francisco Cerundolo,24.197,29.0,R,7.0,ITA,Vienna,0,0,0,0,1,0.0,,2022,52.769633507853406,9.0,2021-11-04,359.0,2022-10-26,3.0,73.0,73.0,32.0,0.7024793388429752,1.0,0.6896551724137931,0.0,1,0.0,5.0,AUT,0,,9999.0,0.0,29.0,86.0,86.0,0.6848484848484848,0.6705882352941176,0.6470588235294118
30155,2022-10-30,Jannik Sinner,21.188,12.0,90,2022-337,Hard,Daniil Medvedev,26.7,4.0,R,8.0,ITA,Vienna,2,0,0,0,0,,False,2022,52.557291666666664,9.0,2021-11-04,360.0,2022-10-29,1.0,89.0,162.0,33.0,0.7049180327868853,2.0,0.6914285714285714,0.0,3,0.0,2.0,AUT,0,,9999.0,0.0,,29.0,29.0,0.6867469879518072,0.672514619883041,0.6491228070175439
30170,2022-11-01,Jannik Sinner,21.207,12.0,68,2022-352,Hard,Marc-Andrea Huesler,26.352,61.0,L,5.0,ITA,Paris Masters,2,0,0,0,0,,False,2022,52.347150259067355,9.0,2021-11-04,362.0,2022-10-30,2.0,90.0,0.0,34.0,0.6991869918699187,0.0,0.5625,1.0,1,1.0,3.0,,0,,9999.0,0.0,,2000.0,29.0,0.6826347305389222,0.6686046511627907,0.6453488372093024
30285,2023-01-03,Jannik Sinner,21.38,15.0,65,2023-2843,Hard,Kyle Edmund,27.984,582.0,R,6.0,ITA,Adelaide,0,0,0,1,1,0.0,,2023,52.154639175257735,9.0,2021-11-04,425.0,2022-11-01,63.0,68.0,0.0,0.0,0.6935483870967742,0.0,0.6875,0.0,0,0.5,1.0,AUS,0,,9999.0,0.0,582.0,2000.0,2000.0,0.6785714285714286,0.6647398843930635,0.95
30323,2023-01-06,Jannik Sinner,21.38,15.0,122,2023-2843,Hard,Thanasi Kokkinakis,26.73,93.0,R,7.0,ITA,Adelaide,0,0,0,0,1,0.0,,2023,51.96410256410256,9.0,2021-11-04,428.0,2023-01-03,3.0,65.0,65.0,1.0,0.696,1.0,0.6892655367231638,1.0,1,1.0,2.0,AUS,0,,9999.0,0.0,93.0,582.0,582.0,0.6804733727810651,0.6666666666666666,0.6416184971098265
30343,2023-01-07,Jannik Sinner,21.38,15.0,86,2023-2843,Hard,Sebastian Korda,22.494,33.0,R,8.0,ITA,Adelaide,2,1,1,0,0,,False,2023,51.775510204081634,9.0,2021-11-04,429.0,2023-01-06,1.0,122.0,187.0,2.0,0.6984126984126984,2.0,0.6910112359550562,1.0,1,1.0,1.0,AUS,0,,9999.0,0.0,,93.0,93.0,0.64,0.75,0.6436781609195402
30588,2023-01-18,Jannik Sinner,21.418,16.0,116,2023-580,Hard,Kyle Edmund,28.022,581.0,R,4.0,ITA,Melbourne,0,0,0,0,1,0.0,,2023,51.59390862944162,9.0,2021-11-04,440.0,2023-01-07,11.0,86.0,0.0,3.0,0.6929133858267716,0.0,0.6871508379888268,1.0,1,1.0,1.0,AUS,0,,9999.0,0.0,581.0,2000.0,93.0,0.6823529411764706,0.6685714285714286,0.64
30643,2023-01-24,Jannik Sinner,21.418,16.0,104,2023-580,Hard,Tomas Martin Etcheverry,23.499,79.0,R,5.0,ITA,Melbourne,0,0,0,0,1,0.0,,2023,51.41414141414141,9.0,2021-11-04,446.0,2023-01-18,6.0,116.0,116.0,4.0,0.6953125,1.0,0.6888888888888889,0.0,0,0.5,4.0,AUS,0,,9999.0,0.0,79.0,581.0,93.0,0.6842105263157895,0.6704545454545454,0.6420454545454546
30667,2023-01-27,Jannik Sinner,21.418,16.0,213,2023-580,Hard,Marton Fucsovics,30.938,78.0,R,6.0,ITA,Melbourne,2,0,0,0,1,0.0,,2023,51.23618090452261,9.0,2021-11-04,449.0,2023-01-24,3.0,104.0,220.0,5.0,0.6976744186046512,2.0,0.6906077348066298,1.0,3,0.3333333333333333,4.0,AUS,0,,9999.0,0.0,78.0,79.0,79.0,0.686046511627907,0.672316384180791,0.6440677966101694
30677,2023-01-28,Jannik Sinner,21.418,16.0,240,2023-580,Hard,Stefanos Tsitsipas,24.43,4.0,R,7.0,ITA,Melbourne,3,1,0,1,0,,False,2023,51.06,9.0,2021-11-04,450.0,2023-01-27,1.0,213.0,433.0,6.0,0.7,3.0,0.6923076923076923,1.0,5,0.2,4.0,AUS,0,,9999.0,2.0,,78.0,78.0,0.6153846153846154,0.6741573033707865,0.9523809523809523
30761,2023-02-08,Jannik Sinner,21.476,17.0,0,2023-375,Hard,Marton Fucsovics,30.995,69.0,R,7.0,ITA,Montpellier,0,0,0,0,1,0.0,,2023,50.89054726368159,9.0,2021-11-04,461.0,2023-01-28,11.0,240.0,0.0,7.0,0.6946564885496184,0.0,0.6885245901639344,2.0,4,0.5,3.0,FRA,0,,9999.0,0.0,69.0,2000.0,78.0,0.6878612716763006,0.6703910614525139,0.6460674157303371
30782,2023-02-10,Jannik Sinner,21.476,17.0,95,2023-375,Hard,Lorenzo Sonego,27.743,56.0,R,8.0,ITA,Montpellier,0,0,0,0,1,0.0,,2023,50.722772277227726,9.0,2021-11-04,463.0,2023-02-08,2.0,0.0,0.0,8.0,0.696969696969697,1.0,0.6902173913043478,0.0,0,0.5,1.0,FRA,0,,9999.0,0.0,56.0,69.0,69.0,0.6896551724137931,0.6722222222222223,0.6480446927374302
30800,2023-02-11,Jannik Sinner,21.476,17.0,94,2023-375,Hard,Arthur Fils,18.653,163.0,R,9.0,ITA,Montpellier,0,0,0,0,1,0.0,,2023,50.556650246305416,9.0,2021-11-04,464.0,2023-02-10,1.0,95.0,95.0,9.0,0.6992481203007519,2.0,0.6918918918918919,0.0,0,0.5,0.0,FRA,0,,9999.0,0.0,163.0,56.0,56.0,0.6914285714285714,0.6740331491712708,0.65
30837,2023-02-12,Jannik Sinner,21.476,17.0,96,2023-375,Hard,Maxime Cressy,25.749,51.0,R,11.0,ITA,Montpellier,0,0,0,0,1,0.0,,2023,50.3921568627451,9.0,2021-11-04,465.0,2023-02-11,1.0,94.0,189.0,10.0,0.7014925373134329,3.0,0.6935483870967742,0.0,0,0.5,1.0,FRA,0,,9999.0,0.0,51.0,56.0,56.0,0.6931818181818182,0.6758241758241759,0.6519337016574586
30896,2023-02-16,Jannik Sinner,21.495,14.0,124,2023-407,Hard,Benjamin Bonzi,26.68,48.0,R,6.0,ITA,Rotterdam,1,0,0,0,1,0.0,,2023,50.21463414634146,9.0,2021-11-04,469.0,2023-02-12,4.0,96.0,0.0,11.0,0.7037037037037037,4.0,0.6951871657754011,2.0,2,1.0,3.0,NED,0,,9999.0,0.0,48.0,2000.0,51.0,0.6949152542372882,0.6775956284153005,0.6538461538461539
